sku_id,product_name,category,warehouse_id,stock_quantity,reorder_level,unit_cost,demand_30_day,stock_status,reorder_flag,inventory_value
SKU02419,Multi-channeled modular initiative,Beauty,WH-CHE,1861.0,15.0,12798.82,263.0,overstock,NO,23818604.02
SKU02420,Innovative executive interface,Clothing,WH-MUM,394.0,46.0,4053.17,205.0,overstock,NO,1596948.98
SKU02421,Object-based holistic time-frame,Beauty,WH-DEL,1132.0,98.0,14909.84,191.0,overstock,NO,16877938.88
SKU02422,Seamless national forecast,Beauty,WH-MUM,1943.0,53.0,5680.99,231.0,overstock,NO,11038163.57
SKU02423,Ergonomic interactive firmware,Toys,WH-CHE,1211.0,14.0,12164.86,235.0,overstock,NO,14731645.46
SKU02424,Seamless optimal challenge,Home & Kitchen,WH-MUM,1593.0,18.0,14423.39,218.0,overstock,NO,22976460.27
SKU02425,Compatible secondary policy,Toys,WH-BLR,1164.0,63.0,10539.75,221.0,overstock,NO,12268269.0
SKU02426,Function-based zero-defect strategy,Home & Kitchen,WH-MUM,153.0,47.0,14413.99,152.0,overstock,NO,2205340.47
SKU02427,Advanced value-added help-desk,Grocery,WH-BLR,1588.0,28.0,12450.43,194.0,overstock,NO,19771282.84
SKU02428,Visionary optimizing architecture,Clothing,WH-BLR,1403.0,82.0,2278.03,238.0,overstock,NO,3196076.09
SKU02429,Advanced homogeneous hierarchy,Books,WH-DEL,325.0,68.0,5978.26,172.0,overstock,NO,1942934.5
SKU02430,Multi-tiered empowering ability,Sports,WH-BLR,1413.0,86.0,8792.58,175.0,overstock,NO,12423915.54
SKU02431,Object-based full-range matrix,Home & Kitchen,WH-CHE,1765.0,29.0,5862.45,234.0,overstock,NO,10347224.25
SKU02432,Innovative logistical access,Books,WH-BLR,1482.0,65.0,3400.17,217.0,overstock,NO,5039051.94
SKU02433,Reduced tertiary system engine,Toys,WH-HYD,724.0,25.0,14530.84,186.0,overstock,NO,10520328.16
SKU02434,Decentralized 4thgeneration support,Toys,WH-CHE,1742.0,90.0,5348.62,273.0,overstock,NO,9317296.04
SKU02435,Enterprise-wide client-driven ability,Books,WH-CHE,1176.0,54.0,389.36,237.0,overstock,NO,457887.36
SKU02436,Focused contextually-based methodology,Sports,WH-CHE,1026.0,96.0,3565.06,292.0,overstock,NO,3657751.56
SKU02437,Face-to-face zero tolerance software,Sports,WH-BLR,814.0,55.0,9756.22,203.0,overstock,NO,7941563.08
SKU02438,Reduced 6thgeneration open architecture,Toys,WH-CHE,1482.0,51.0,2205.31,215.0,overstock,NO,3268269.42
SKU02439,Ameliorated motivating paradigm,Home & Kitchen,WH-MUM,1734.0,12.0,11544.51,219.0,overstock,NO,20018180.34
SKU02440,Robust value-added process improvement,Home & Kitchen,WH-CHE,1829.0,72.0,14898.6,204.0,overstock,NO,27249539.4
SKU02441,Advanced upward-trending hierarchy,Sports,WH-HYD,381.0,22.0,1455.68,259.0,overstock,NO,554614.08
SKU02442,Implemented 6thgeneration core,Beauty,WH-BLR,1909.0,72.0,12230.41,148.0,overstock,NO,23347852.69
SKU02443,Ergonomic full-range open system,Beauty,WH-CHE,0.0,11.0,8184.12,217.0,stockout,YES,0.0
SKU02444,Profit-focused tangible artificial intelligence,Books,WH-DEL,639.0,76.0,8670.3,246.0,overstock,NO,5540321.7
SKU02445,Configurable contextually-based Graphical User Int,Beauty,WH-BLR,1670.0,28.0,4105.86,271.0,overstock,NO,6856786.2
SKU02446,Customer-focused fresh-thinking function,Grocery,WH-CHE,722.0,79.0,7748.62,213.0,overstock,NO,5594503.64
SKU02447,Assimilated fault-tolerant synergy,Clothing,WH-HYD,31.0,88.0,8863.19,190.0,below_reorder,YES,274758.89
SKU02448,Pre-emptive local forecast,Beauty,WH-MUM,401.0,57.0,5744.31,219.0,overstock,NO,2303468.31
SKU02449,Object-based multi-state Internet solution,Toys,WH-HYD,1949.0,65.0,12163.02,120.0,overstock,NO,23705725.98
SKU02450,Enhanced grid-enabled software,Home & Kitchen,WH-MUM,1103.0,20.0,3637.89,255.0,overstock,NO,4012592.67
SKU02451,Team-oriented zero administration approach,Grocery,WH-BLR,1855.0,25.0,5139.82,205.0,overstock,NO,9534366.1
SKU02452,Up-sized asynchronous application,Books,WH-BLR,1243.0,53.0,9214.68,257.0,overstock,NO,11453847.24
SKU02453,Customizable asynchronous utilization,Grocery,WH-DEL,1681.0,30.0,12533.66,145.0,overstock,NO,21069082.46
SKU02454,Decentralized neutral adapter,Electronics,WH-HYD,930.0,20.0,1364.56,203.0,overstock,NO,1269040.8
SKU02455,Mandatory multi-state extranet,Toys,WH-BLR,606.0,12.0,1992.67,330.0,overstock,NO,1207558.02
SKU02456,Programmable static flexibility,Toys,WH-BLR,1170.0,44.0,9925.08,260.0,overstock,NO,11612343.6
SKU02457,Phased exuding encryption,Books,WH-MUM,1365.0,45.0,11665.33,275.0,overstock,NO,15923175.45
SKU02458,Optimized 5thgeneration process improvement,Sports,WH-DEL,1272.0,13.0,10462.93,206.0,overstock,NO,13308846.96
SKU02459,Compatible grid-enabled firmware,Home & Kitchen,WH-DEL,1507.0,77.0,14249.22,189.0,overstock,NO,21473574.54
SKU02460,Automated multimedia success,Toys,WH-CHE,1754.0,91.0,14496.67,242.0,overstock,NO,25427159.18
SKU02461,Phased hybrid definition,Toys,WH-BLR,996.0,70.0,6359.33,169.0,overstock,NO,6333892.68
SKU02462,Future-proofed stable pricing structure,Home & Kitchen,WH-DEL,1459.0,20.0,11279.78,283.0,overstock,NO,16457199.02
SKU02463,Polarized secondary focus group,Sports,WH-CHE,471.0,42.0,72.98,202.0,overstock,NO,34373.58
SKU02464,Polarized 24/7 success,Grocery,WH-HYD,355.0,12.0,12700.46,187.0,overstock,NO,4508663.3
SKU02465,Monitored disintermediate projection,Grocery,WH-CHE,974.0,54.0,7058.19,192.0,overstock,NO,6874677.06
SKU02466,Ergonomic context-sensitive algorithm,Books,WH-BLR,1911.0,28.0,2866.42,173.0,overstock,NO,5477728.62
SKU02467,Cloned context-sensitive capacity,Beauty,WH-CHE,462.0,26.0,3215.56,188.0,overstock,NO,1485588.72
SKU02468,Cloned fault-tolerant concept,Sports,WH-HYD,1812.0,71.0,1965.82,250.0,overstock,NO,3562065.84
SKU02469,Compatible next generation implementation,Home & Kitchen,WH-BLR,516.0,67.0,6867.02,207.0,overstock,NO,3543382.32
SKU02470,Ameliorated coherent concept,Electronics,WH-CHE,218.0,77.0,2514.59,196.0,healthy,NO,548180.62
SKU02471,Implemented heuristic encryption,Home & Kitchen,WH-BLR,1916.0,77.0,1443.86,286.0,overstock,NO,2766435.76
SKU02472,Decentralized optimal moderator,Toys,WH-HYD,465.0,34.0,14929.45,223.0,overstock,NO,6942194.25
SKU02473,Configurable mission-critical complexity,Books,WH-CHE,811.0,72.0,8757.42,217.0,overstock,NO,7102267.62
SKU02474,Quality-focused content-based knowledgebase,Sports,WH-DEL,1605.0,95.0,2686.37,260.0,overstock,NO,4311623.85
SKU02475,Multi-tiered attitude-oriented initiative,Grocery,WH-CHE,1409.0,81.0,5001.82,231.0,overstock,NO,7047564.38
SKU02476,Team-oriented analyzing synergy,Beauty,WH-CHE,0.0,49.0,9967.63,176.0,stockout,YES,0.0
SKU02477,Mandatory systemic contingency,Grocery,WH-CHE,785.0,99.0,886.87,252.0,overstock,NO,696192.95
SKU02478,Balanced national instruction set,Home & Kitchen,WH-MUM,494.0,92.0,7917.06,248.0,overstock,NO,3911027.64
SKU02479,Proactive directional capacity,Electronics,WH-BLR,1993.0,49.0,2295.69,238.0,overstock,NO,4575310.17
SKU02480,Ergonomic stable monitoring,Clothing,WH-HYD,1459.0,85.0,12790.0,227.0,overstock,NO,18660610.0
SKU02481,Up-sized clear-thinking attitude,Toys,WH-HYD,911.0,77.0,11204.65,157.0,overstock,NO,10207436.15
SKU02482,Persistent needs-based system engine,Toys,WH-DEL,848.0,38.0,3267.98,263.0,overstock,NO,2771247.04
SKU02483,Programmable even-keeled encoding,Beauty,WH-BLR,595.0,84.0,9295.08,273.0,overstock,NO,5530572.6
SKU02484,Balanced 4thgeneration workforce,Clothing,WH-BLR,1147.0,66.0,1765.75,217.0,overstock,NO,2025315.25
SKU02485,Synchronized bifurcated archive,Books,WH-DEL,680.0,21.0,14295.17,171.0,overstock,NO,9720715.6
SKU02486,Stand-alone homogeneous framework,Sports,WH-HYD,1012.0,83.0,6936.36,223.0,overstock,NO,7019596.32
SKU02487,Object-based radical Graphical User Interface,Home & Kitchen,WH-CHE,402.0,84.0,6045.37,199.0,overstock,NO,2430238.74
SKU02488,Open-architected logistical analyzer,Beauty,WH-CHE,1965.0,89.0,4416.29,201.0,overstock,NO,8678009.85
SKU02489,Public-key attitude-oriented functionalities,Grocery,WH-HYD,1449.0,80.0,8574.38,182.0,overstock,NO,12424276.62
SKU02490,Automated mobile capacity,Home & Kitchen,WH-MUM,1626.0,12.0,12160.86,221.0,overstock,NO,19773558.36
SKU02491,Advanced neutral access,Clothing,WH-DEL,61.0,42.0,397.46,174.0,healthy,NO,24245.06
SKU02492,Seamless background Graphical User Interface,Toys,WH-DEL,1220.0,60.0,10033.68,219.0,overstock,NO,12241089.6
SKU02493,Pre-emptive background algorithm,Beauty,WH-BLR,1000.0,85.0,1332.81,188.0,overstock,NO,1332810.0
SKU02494,Optional 24/7 help-desk,Clothing,WH-DEL,1193.0,82.0,3837.7,253.0,overstock,NO,4578376.1
SKU02495,Object-based disintermediate Internet solution,Grocery,WH-DEL,1428.0,94.0,1517.42,213.0,overstock,NO,2166875.76
SKU02496,Ameliorated responsive support,Electronics,WH-BLR,543.0,75.0,73.4,213.0,overstock,NO,39856.2
SKU02497,Mandatory intangible process improvement,Home & Kitchen,WH-MUM,1349.0,71.0,4129.81,259.0,overstock,NO,5571113.69
SKU02498,Synergized incremental throughput,Sports,WH-CHE,1475.0,60.0,13154.72,219.0,overstock,NO,19403212.0
SKU02499,Polarized composite Local Area Network,Beauty,WH-CHE,263.0,48.0,10571.37,173.0,overstock,NO,2780270.31
SKU02500,Switchable hybrid challenge,Books,WH-BLR,1945.0,24.0,12809.54,240.0,overstock,NO,24914555.3
SKU02501,Adaptive content-based secured line,Clothing,WH-BLR,318.0,18.0,8815.54,215.0,overstock,NO,2803341.72
SKU02502,Decentralized demand-driven synergy,Books,WH-MUM,524.0,40.0,12976.44,298.0,overstock,NO,6799654.56
SKU02503,Fundamental demand-driven throughput,Books,WH-BLR,948.0,96.0,14170.98,174.0,overstock,NO,13434089.04
SKU02504,Quality-focused impactful service-desk,Grocery,WH-BLR,435.0,26.0,7490.71,226.0,overstock,NO,3258458.85
SKU02505,Fully-configurable well-modulated time-frame,Beauty,WH-BLR,987.0,16.0,8003.89,198.0,overstock,NO,7899839.43
SKU02506,Ameliorated encompassing utilization,Clothing,WH-CHE,1451.0,66.0,185.67,277.0,overstock,NO,269407.17
SKU02507,Innovative motivating attitude,Clothing,WH-HYD,963.0,19.0,3888.57,162.0,overstock,NO,3744692.91
SKU02508,Business-focused leadingedge projection,Home & Kitchen,WH-HYD,61.0,20.0,13018.4,280.0,overstock,NO,794122.4
SKU02509,Progressive directional product,Electronics,WH-HYD,0.0,60.0,7246.47,250.0,stockout,YES,0.0
SKU02510,Organic neutral extranet,Grocery,WH-HYD,559.0,29.0,12496.25,211.0,overstock,NO,6985403.75
SKU02511,Fundamental 24hour protocol,Grocery,WH-MUM,1916.0,47.0,1839.62,171.0,overstock,NO,3524711.92
SKU02512,Re-contextualized asynchronous hardware,Beauty,WH-MUM,1024.0,16.0,5881.22,175.0,overstock,NO,6022369.28
SKU02513,Face-to-face incremental toolset,Home & Kitchen,WH-HYD,403.0,83.0,5256.56,225.0,overstock,NO,2118393.68
SKU02514,Ameliorated systematic ability,Home & Kitchen,WH-CHE,667.0,67.0,13259.48,254.0,overstock,NO,8844073.16
SKU02515,Balanced clear-thinking superstructure,Grocery,WH-DEL,1493.0,70.0,3142.86,240.0,overstock,NO,4692289.98
SKU02516,Virtual incremental info-mediaries,Clothing,WH-HYD,1354.0,32.0,11204.46,237.0,overstock,NO,15170838.84
SKU02517,Networked analyzing service-desk,Books,WH-HYD,609.0,59.0,9804.26,178.0,overstock,NO,5970794.34
SKU02518,Stand-alone eco-centric toolset,Toys,WH-DEL,1976.0,33.0,11250.01,223.0,overstock,NO,22230019.76
SKU02519,Organic multi-tasking approach,Clothing,WH-CHE,1428.0,36.0,3941.61,166.0,overstock,NO,5628619.08
SKU02520,Future-proofed logistical array,Toys,WH-DEL,484.0,83.0,10069.18,177.0,overstock,NO,4873483.12
SKU02521,Upgradable mission-critical benchmark,Home & Kitchen,WH-HYD,1877.0,52.0,12916.47,208.0,overstock,NO,24244214.19
SKU02522,Function-based dedicated definition,Sports,WH-DEL,1188.0,84.0,3872.22,172.0,overstock,NO,4600197.36
SKU02523,Distributed background circuit,Clothing,WH-BLR,1713.0,60.0,9461.73,270.0,overstock,NO,16207943.49
SKU02524,Automated exuding utilization,Books,WH-HYD,126.0,35.0,14982.62,235.0,overstock,NO,1887810.12
SKU02525,Integrated high-level utilization,Home & Kitchen,WH-DEL,241.0,55.0,10679.55,222.0,overstock,NO,2573771.55
SKU02526,Fundamental interactive conglomeration,Toys,WH-CHE,912.0,69.0,3921.7,263.0,overstock,NO,3576590.4
SKU02527,Optional impactful project,Electronics,WH-CHE,1718.0,23.0,13072.87,205.0,overstock,NO,22459190.66
SKU02528,Exclusive disintermediate access,Books,WH-MUM,745.0,98.0,11126.39,237.0,overstock,NO,8289160.55
SKU02529,Networked optimal encoding,Books,WH-MUM,747.0,71.0,9085.06,201.0,overstock,NO,6786539.82
SKU02530,Innovative cohesive support,Home & Kitchen,WH-BLR,1219.0,84.0,11493.05,148.0,overstock,NO,14010027.95
SKU02531,Visionary foreground project,Toys,WH-DEL,960.0,52.0,6637.97,203.0,overstock,NO,6372451.2
SKU02532,Secured multimedia extranet,Sports,WH-DEL,1197.0,70.0,7776.59,182.0,overstock,NO,9308578.23
SKU02533,Re-engineered motivating approach,Home & Kitchen,WH-CHE,1884.0,59.0,10416.26,232.0,overstock,NO,19624233.84
SKU02534,Expanded full-range ability,Clothing,WH-CHE,1441.0,33.0,4918.59,230.0,overstock,NO,7087688.19
SKU02535,Enhanced cohesive solution,Electronics,WH-CHE,260.0,41.0,791.91,182.0,overstock,NO,205896.6
SKU02536,Robust composite conglomeration,Clothing,WH-HYD,263.0,75.0,3221.56,217.0,overstock,NO,847270.28
SKU02537,Versatile zero tolerance throughput,Books,WH-HYD,536.0,12.0,7090.93,208.0,overstock,NO,3800738.48
SKU02538,Down-sized leadingedge encoding,Clothing,WH-CHE,1552.0,78.0,3783.22,275.0,overstock,NO,5871557.44
SKU02539,Pre-emptive client-driven analyzer,Clothing,WH-DEL,987.0,98.0,5427.61,248.0,overstock,NO,5357051.07
SKU02540,Down-sized 5thgeneration encryption,Clothing,WH-BLR,353.0,18.0,7918.2,204.0,overstock,NO,2795124.6
SKU02541,Stand-alone contextually-based matrix,Beauty,WH-DEL,1541.0,70.0,11957.63,291.0,overstock,NO,18426707.83
SKU02542,Total incremental adapter,Beauty,WH-MUM,0.0,29.0,5073.15,199.0,stockout,YES,0.0
SKU02543,Virtual logistical definition,Beauty,WH-CHE,265.0,51.0,5454.89,183.0,overstock,NO,1445545.85
SKU02544,Networked 4thgeneration Graphic Interface,Grocery,WH-HYD,1780.0,34.0,10039.3,165.0,overstock,NO,17869954.0
SKU02545,Managed modular Internet solution,Home & Kitchen,WH-MUM,1120.0,87.0,11528.29,184.0,overstock,NO,12911684.8
SKU02546,Triple-buffered eco-centric circuit,Books,WH-CHE,294.0,66.0,5384.38,209.0,overstock,NO,1583007.72
SKU02547,Assimilated mission-critical workforce,Grocery,WH-MUM,1487.0,54.0,1602.86,227.0,overstock,NO,2383452.82
SKU02548,Business-focused regional capacity,Toys,WH-MUM,1931.0,62.0,4539.8,242.0,overstock,NO,8766353.8
SKU02549,Customer-focused logistical hardware,Sports,WH-BLR,1021.0,62.0,12764.86,241.0,overstock,NO,13032922.06
SKU02550,User-centric systematic task-force,Beauty,WH-MUM,931.0,76.0,4848.33,287.0,overstock,NO,4513795.23
SKU02551,Reactive homogeneous alliance,Clothing,WH-DEL,1890.0,80.0,11384.96,254.0,overstock,NO,21517574.4
SKU02552,Enterprise-wide exuding strategy,Electronics,WH-CHE,100.0,71.0,7918.71,308.0,healthy,NO,791871.0
SKU02553,Robust client-server help-desk,Toys,WH-BLR,1676.0,13.0,11113.52,234.0,overstock,NO,18626259.52
SKU02554,Multi-lateral static open architecture,Clothing,WH-CHE,655.0,11.0,9775.13,229.0,overstock,NO,6402710.15
SKU02555,Switchable incremental analyzer,Electronics,WH-CHE,1314.0,97.0,8452.08,232.0,overstock,NO,11106033.12
SKU02556,Optional 6thgeneration firmware,Grocery,WH-BLR,1646.0,42.0,8938.38,317.0,overstock,NO,14712573.48
SKU02557,Stand-alone methodical concept,Toys,WH-HYD,434.0,78.0,1236.72,244.0,overstock,NO,536736.48
SKU02558,Fully-configurable radical implementation,Toys,WH-HYD,1699.0,91.0,5685.07,220.0,overstock,NO,9658933.93
SKU02559,User-centric background function,Toys,WH-MUM,496.0,39.0,11453.77,162.0,overstock,NO,5681069.92
SKU02560,Visionary radical knowledge user,Grocery,WH-CHE,1523.0,62.0,6668.15,132.0,overstock,NO,10155592.45
SKU02561,Quality-focused bottom-line policy,Books,WH-MUM,1182.0,29.0,14292.46,248.0,overstock,NO,16893687.72
SKU02562,Operative attitude-oriented capability,Home & Kitchen,WH-DEL,1261.0,54.0,7554.88,271.0,overstock,NO,9526703.68
SKU02563,Versatile bifurcated hub,Home & Kitchen,WH-MUM,594.0,80.0,3317.73,198.0,overstock,NO,1970731.62
SKU02564,Enterprise-wide grid-enabled software,Grocery,WH-DEL,641.0,51.0,3710.86,192.0,overstock,NO,2378661.26
SKU02565,Secured real-time frame,Clothing,WH-BLR,17.0,91.0,9024.28,237.0,below_reorder,YES,153412.76
SKU02566,Compatible client-driven data-warehouse,Sports,WH-HYD,1539.0,13.0,7124.91,162.0,overstock,NO,10965236.49
SKU02567,Reverse-engineered clear-thinking toolset,Grocery,WH-CHE,1313.0,64.0,12971.25,176.0,overstock,NO,17031251.25
SKU02568,Secured non-volatile array,Clothing,WH-CHE,1944.0,72.0,4081.73,198.0,overstock,NO,7934883.12
SKU02569,Multi-lateral logistical challenge,Books,WH-HYD,839.0,12.0,14648.77,229.0,overstock,NO,12290318.03
SKU02570,Monitored methodical hub,Beauty,WH-CHE,1242.0,21.0,8729.97,271.0,overstock,NO,10842622.74
SKU02571,Monitored explicit concept,Sports,WH-MUM,1475.0,59.0,7296.11,293.0,overstock,NO,10761762.25
SKU02572,Implemented national array,Beauty,WH-CHE,903.0,77.0,3114.54,183.0,overstock,NO,2812429.62
SKU02573,Face-to-face directional productivity,Grocery,WH-CHE,1036.0,97.0,12103.27,213.0,overstock,NO,12538987.72
SKU02574,Universal optimizing superstructure,Beauty,WH-DEL,501.0,90.0,6817.62,217.0,overstock,NO,3415627.62
SKU02575,Optional exuding core,Sports,WH-CHE,0.0,59.0,14389.89,227.0,stockout,YES,0.0
SKU02576,Synchronized homogeneous groupware,Toys,WH-BLR,1156.0,33.0,3685.22,261.0,overstock,NO,4260114.32
SKU02577,Object-based empowering moderator,Grocery,WH-HYD,976.0,45.0,3802.07,218.0,overstock,NO,3710820.32
SKU02578,Inverse high-level challenge,Grocery,WH-MUM,162.0,38.0,9621.14,216.0,overstock,NO,1558624.68
SKU02579,Monitored multimedia benchmark,Sports,WH-BLR,910.0,59.0,7752.44,244.0,overstock,NO,7054720.4
SKU02580,Enterprise-wide stable middleware,Clothing,WH-CHE,1548.0,76.0,13920.21,212.0,overstock,NO,21548485.08
SKU02581,De-engineered zero-defect challenge,Beauty,WH-CHE,1213.0,38.0,5631.03,179.0,overstock,NO,6830439.39
SKU02582,Fundamental bi-directional capability,Home & Kitchen,WH-DEL,82.0,17.0,12218.94,205.0,overstock,NO,1001953.08
SKU02583,Multi-tiered exuding challenge,Electronics,WH-DEL,718.0,66.0,4829.35,180.0,overstock,NO,3467473.3
SKU02584,Grass-roots leadingedge leverage,Toys,WH-BLR,746.0,14.0,4865.16,232.0,overstock,NO,3629409.36
SKU02585,User-centric web-enabled encryption,Clothing,WH-BLR,567.0,33.0,8596.21,259.0,overstock,NO,4874051.07
SKU02586,Multi-layered 5thgeneration infrastructure,Toys,WH-HYD,1346.0,23.0,1928.99,198.0,overstock,NO,2596420.54
SKU02587,Virtual responsive firmware,Books,WH-DEL,505.0,62.0,9170.51,239.0,overstock,NO,4631107.55
SKU02588,Persevering stable encoding,Books,WH-MUM,1796.0,57.0,3072.57,190.0,overstock,NO,5518335.72
SKU02589,Self-enabling leadingedge monitoring,Grocery,WH-CHE,1857.0,95.0,4740.84,189.0,overstock,NO,8803739.88
SKU02590,Distributed zero tolerance benchmark,Electronics,WH-MUM,1660.0,74.0,8576.31,216.0,overstock,NO,14236674.6
SKU02591,Face-to-face maximized customer loyalty,Clothing,WH-DEL,1876.0,77.0,8936.45,259.0,overstock,NO,16764780.2
SKU02592,Persevering 24hour challenge,Grocery,WH-HYD,666.0,74.0,11470.41,271.0,overstock,NO,7639293.06
SKU02593,Persevering discrete workforce,Home & Kitchen,WH-HYD,1611.0,34.0,11685.1,185.0,overstock,NO,18824696.1
SKU02594,Cross-group incremental alliance,Toys,WH-HYD,1204.0,68.0,3750.89,221.0,overstock,NO,4516071.56
SKU02595,Decentralized demand-driven implementation,Books,WH-HYD,1731.0,62.0,13021.21,233.0,overstock,NO,22539714.51
SKU02596,Enhanced holistic complexity,Grocery,WH-CHE,1021.0,51.0,9877.33,225.0,overstock,NO,10084753.93
SKU02597,Monitored fresh-thinking instruction set,Electronics,WH-DEL,1544.0,97.0,11874.9,183.0,overstock,NO,18334845.6
SKU02598,Multi-lateral actuating flexibility,Sports,WH-DEL,745.0,66.0,4197.75,190.0,overstock,NO,3127323.75
SKU02599,Synergistic content-based service-desk,Toys,WH-DEL,1248.0,97.0,2398.32,271.0,overstock,NO,2993103.36
SKU02600,Cross-group homogeneous array,Electronics,WH-MUM,1253.0,100.0,13939.74,239.0,overstock,NO,17466494.22
SKU02601,Devolved hybrid archive,Home & Kitchen,WH-HYD,302.0,76.0,6101.18,209.0,overstock,NO,1842556.36
SKU02602,Vision-oriented impactful core,Beauty,WH-DEL,486.0,52.0,4380.25,276.0,overstock,NO,2128801.5
SKU02603,Profit-focused composite parallelism,Sports,WH-BLR,1511.0,64.0,10077.13,241.0,overstock,NO,15226543.43
SKU02604,Extended non-volatile artificial intelligence,Clothing,WH-BLR,905.0,36.0,1061.93,284.0,overstock,NO,961046.65
SKU02605,Open-architected clear-thinking ability,Grocery,WH-BLR,1641.0,80.0,2510.63,286.0,overstock,NO,4119943.83
SKU02606,Front-line exuding standardization,Grocery,WH-CHE,1036.0,48.0,10075.41,209.0,overstock,NO,10438124.76
SKU02607,Ergonomic national moratorium,Grocery,WH-MUM,645.0,98.0,4973.5,202.0,overstock,NO,3207907.5
SKU02608,Reverse-engineered 24/7 budgetary management,Electronics,WH-HYD,0.0,53.0,5500.27,164.0,stockout,YES,0.0
SKU02609,Synergized web-enabled open system,Grocery,WH-MUM,1068.0,89.0,2171.93,268.0,overstock,NO,2319621.24
SKU02610,Organic fresh-thinking core,Electronics,WH-DEL,1517.0,54.0,11552.88,219.0,overstock,NO,17525718.96
SKU02611,Ergonomic motivating focus group,Books,WH-CHE,837.0,63.0,12788.23,166.0,overstock,NO,10703748.51
SKU02612,Digitized uniform orchestration,Home & Kitchen,WH-CHE,263.0,23.0,1019.15,329.0,overstock,NO,268036.45
SKU02613,Multi-layered background toolset,Toys,WH-HYD,1132.0,13.0,8235.27,161.0,overstock,NO,9322325.64
SKU02614,Switchable zero-defect paradigm,Grocery,WH-BLR,1066.0,38.0,12982.54,299.0,overstock,NO,13839387.64
SKU02615,Face-to-face client-driven help-desk,Home & Kitchen,WH-CHE,1966.0,31.0,1719.0,122.0,overstock,NO,3379554.0
SKU02616,Operative reciprocal hardware,Clothing,WH-HYD,211.0,40.0,3379.29,263.0,overstock,NO,713030.19
SKU02617,Switchable intangible instruction set,Toys,WH-DEL,1159.0,77.0,10342.92,220.0,overstock,NO,11987444.28
SKU02618,Customer-focused systemic workforce,Books,WH-BLR,1145.0,97.0,548.42,134.0,overstock,NO,627940.9
SKU02619,Customer-focused encompassing leverage,Books,WH-CHE,870.0,25.0,14667.77,198.0,overstock,NO,12760959.9
SKU02620,Versatile local website,Grocery,WH-HYD,1097.0,64.0,2470.15,241.0,overstock,NO,2709754.55
SKU02621,Enhanced disintermediate knowledge user,Toys,WH-HYD,817.0,71.0,736.62,207.0,overstock,NO,601818.54
SKU02622,Ergonomic system-worthy protocol,Beauty,WH-MUM,919.0,51.0,8483.62,207.0,overstock,NO,7796446.78
SKU02623,Monitored exuding model,Clothing,WH-HYD,652.0,71.0,12172.71,191.0,overstock,NO,7936606.92
SKU02624,User-friendly explicit ability,Home & Kitchen,WH-BLR,24.0,15.0,5339.18,246.0,healthy,NO,128140.32
SKU02625,Extended high-level collaboration,Beauty,WH-CHE,1644.0,93.0,10342.26,214.0,overstock,NO,17002675.44
SKU02626,Ergonomic user-facing open architecture,Clothing,WH-BLR,1107.0,51.0,435.57,266.0,overstock,NO,482175.99
SKU02627,Re-engineered heuristic framework,Grocery,WH-HYD,701.0,74.0,2311.17,186.0,overstock,NO,1620130.17
SKU02628,Intuitive human-resource collaboration,Beauty,WH-MUM,1288.0,15.0,11773.59,157.0,overstock,NO,15164383.92
SKU02629,Ergonomic well-modulated hardware,Electronics,WH-DEL,1927.0,12.0,2336.09,177.0,overstock,NO,4501645.43
SKU02630,Multi-tiered coherent orchestration,Clothing,WH-HYD,1616.0,48.0,5579.24,214.0,overstock,NO,9016051.84
SKU02631,Face-to-face holistic encoding,Books,WH-DEL,776.0,76.0,1798.29,172.0,overstock,NO,1395473.04
SKU02632,Centralized radical circuit,Toys,WH-DEL,1683.0,21.0,11509.57,202.0,overstock,NO,19370606.31
SKU02633,Re-contextualized stable policy,Beauty,WH-HYD,1984.0,21.0,9463.81,222.0,overstock,NO,18776199.04
SKU02634,Centralized motivating conglomeration,Sports,WH-HYD,564.0,94.0,298.86,169.0,overstock,NO,168557.04
SKU02635,Focused asynchronous budgetary management,Beauty,WH-BLR,84.0,52.0,723.33,246.0,healthy,NO,60759.72
SKU02636,Integrated global access,Sports,WH-CHE,1312.0,85.0,557.06,231.0,overstock,NO,730862.72
SKU02637,Secured web-enabled open architecture,Home & Kitchen,WH-HYD,47.0,83.0,9411.59,312.0,below_reorder,YES,442344.73
SKU02638,Diverse zero-defect project,Electronics,WH-BLR,787.0,87.0,13906.45,233.0,overstock,NO,10944376.15
SKU02639,Public-key holistic initiative,Books,WH-BLR,1329.0,99.0,5013.9,163.0,overstock,NO,6663473.1
SKU02640,Down-sized tertiary archive,Electronics,WH-HYD,461.0,37.0,13808.7,201.0,overstock,NO,6365810.7
SKU02641,Expanded local array,Books,WH-MUM,0.0,31.0,6081.58,190.0,stockout,YES,0.0
SKU02642,Re-contextualized systematic ability,Beauty,WH-DEL,1044.0,72.0,4911.85,266.0,overstock,NO,5127971.4
SKU02643,Networked uniform software,Books,WH-BLR,132.0,92.0,3573.9,132.0,healthy,NO,471754.8
SKU02644,Progressive uniform circuit,Sports,WH-CHE,1302.0,90.0,4118.6,222.0,overstock,NO,5362417.2
SKU02645,Operative high-level interface,Toys,WH-CHE,1374.0,14.0,10550.1,220.0,overstock,NO,14495837.4
SKU02646,Configurable impactful projection,Electronics,WH-CHE,433.0,100.0,3934.76,202.0,overstock,NO,1703751.08
