order_id,customer_id,order_date,status,total_amount,discount_amount,payment_method,warehouse_id,region,load_ts,bronze_ingestion_timestamp,source_file_name,load_date
ORD00030662,CUST007756,2025-02-12 02:45:43,PENDING,4552.17,188.6,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030663,CUST005419,2025-04-11 07:33:34,placed,26947.99,5409.06,UPI,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030664,CUST006845,2025-01-29 05:04:53,PENDING,384.41,114.22,COD,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030665,CUST002083,2025-02-05 03:42:33,unknown,22622.12,6448.86,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030666,CUST005746,2025-04-09 00:30:01,cancelled,49267.24,661.19,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030667,CUST009013,2025-02-07 23:11:11,cancelled,4572.54,920.99,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030668,CUST008613,2025-02-25 16:59:49,delivered,359.6,95.96,UPI,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030669,CUST003198,2025-02-16 15:00:38,placed,25748.64,6524.07,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030670,CUST006116,2025-02-13 14:44:53,cancelled,9962.68,66.22,UPI,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030671,CUST002085,2025-01-25 17:32:44,shipped,40548.05,12006.23,debit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030672,CUST006338,2025-04-10 23:51:02,unknown,46056.82,8696.34,credit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030673,CUST004762,2025-01-11 19:51:51,shipped,32546.6,9005.37,net_banking,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030674,CUST004005,2025-01-01 19:29:51,cancelled,30504.12,5985.99,COD,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030675,CUST007784,2025-01-21 14:35:48,shipped,43214.0,11100.56,COD,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030676,CUST005825,2025-04-03 05:18:29,refunded,13435.65,570.19,COD,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030677,CUST007273,2025-01-22 10:22:56,shipped,5813.93,940.84,UPI,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030678,CUST002322,2025-03-26 18:39:04,unknown,41722.19,12289.1,COD,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030679,CUST000160,2025-02-16 05:10:23,delivered,49554.5,4444.1,debit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030680,CUST008747,2025-04-04 03:43:19,shipped,34964.11,1736.79,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030681,CUST006667,2025-02-27 10:00:37,placed,9763.44,191.69,credit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030682,CUST003758,2025-02-16 22:38:22,cancelled,20524.27,3240.2,debit_card,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030683,CUST002579,2025-01-16 01:33:53,placed,959.06,6.88,debit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030684,CUST000886,2025-01-29 14:46:06,placed,16522.06,1672.73,debit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030685,CUST006908,2025-02-14 09:03:26,delivered,8726.5,1199.48,COD,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030686,CUST003269,2025-02-19 07:54:18,PENDING,42337.14,7599.51,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030687,CUST007181,2025-01-20 17:30:28,shipped,40219.63,7767.88,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030688,CUST006692,2025-01-14 00:41:37,unknown,27082.02,5863.53,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030689,CUST005620,2025-01-25 14:47:48,delivered,31548.45,2752.44,COD,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030690,CUST007261,2025-03-07 13:08:06,placed,29690.66,4492.64,COD,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030691,CUST000022,2025-04-13 07:19:30,PENDING,12796.91,2501.6,UPI,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030692,CUST002136,2025-02-25 11:49:10,placed,36070.22,8227.49,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030693,CUST007372,2025-03-15 10:10:14,cancelled,17115.67,4758.03,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030694,CUST008151,2025-02-02 04:43:34,delivered,10009.93,2587.97,COD,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030695,CUST004738,2025-03-06 10:43:23,PENDING,35027.86,2101.01,debit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030696,CUST000421,2025-02-05 13:13:55,placed,15145.66,3739.64,net_banking,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030697,CUST009033,2025-03-28 08:41:48,cancelled,21599.34,491.55,COD,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030698,CUST005945,2025-04-09 00:51:11,placed,29160.89,3878.72,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030699,CUST008050,2025-03-10 15:06:58,unknown,38882.89,10332.82,net_banking,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030700,CUST006769,2025-02-26 03:02:53,placed,28278.66,4042.13,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030701,,2025-01-30 06:01:13,placed,7126.92,518.65,COD,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030702,CUST002381,2025-03-25 23:43:46,refunded,12230.2,538.11,debit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030703,CUST008644,2025-02-25 14:35:07,delivered,12087.78,618.95,UPI,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030704,CUST000636,2025-01-26 10:36:13,delivered,18182.17,804.6,net_banking,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030705,CUST007635,2025-01-03 21:49:07,PENDING,28574.46,3760.37,net_banking,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030706,CUST008355,2025-01-10 18:13:46,placed,16595.59,1370.35,net_banking,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030707,CUST003170,2025-02-06 13:49:04,delivered,21146.35,4191.26,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030708,CUST009925,2025-02-07 15:08:43,shipped,47861.62,9370.8,credit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030709,CUST005129,2025-03-09 17:13:44,PENDING,38500.88,7296.57,credit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030710,CUST005650,2025-03-17 18:37:48,cancelled,7044.15,1849.77,UPI,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030711,CUST001081,2025-01-20 22:33:57,unknown,24622.56,3819.92,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030712,CUST007070,2025-03-20 23:39:15,delivered,27649.65,457.73,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030713,CUST005804,2025-02-26 21:09:11,cancelled,28887.18,5414.34,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030714,CUST006896,2025-03-21 21:46:49,PENDING,17081.68,4953.99,COD,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030715,CUST009713,2025-03-06 07:24:17,cancelled,7321.02,1705.75,credit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030716,CUST005647,2025-01-01 22:55:02,delivered,16444.3,2747.11,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030717,CUST005413,2025-01-24 14:35:04,cancelled,30927.03,5213.67,credit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030718,CUST000293,2025-01-21 18:42:47,cancelled,9479.07,831.26,credit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030719,CUST003360,2025-03-18 19:51:35,delivered,16596.28,1846.65,debit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030720,CUST008859,2025-01-13 18:22:53,placed,14018.34,761.32,COD,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030721,CUST002251,2025-02-25 10:47:00,delivered,41719.18,804.08,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030722,CUST005852,2025-03-24 05:01:56,cancelled,10675.92,1124.41,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030723,CUST008255,2025-01-06 00:11:49,shipped,24206.78,4564.92,credit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030724,CUST000712,2025-01-07 12:02:16,delivered,42343.79,2390.66,credit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030725,CUST007326,2025-01-06 21:44:01,refunded,9963.16,2190.56,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030726,CUST008808,2025-02-19 23:42:26,PENDING,8435.55,509.03,UPI,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030727,CUST000863,2025-03-05 22:15:31,placed,25850.5,6374.2,UPI,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030728,CUST004639,2025-01-08 06:32:37,cancelled,2892.58,712.25,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030729,CUST001004,2025-03-16 11:55:18,unknown,3238.13,393.85,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030730,CUST004673,2025-04-09 03:28:02,placed,19498.32,4490.37,credit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030731,CUST001456,2025-04-02 04:58:15,shipped,39884.16,2654.85,debit_card,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030732,CUST007510,2025-02-27 19:49:41,placed,20675.98,1014.78,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030733,CUST009147,2025-01-19 18:33:57,cancelled,38390.4,7760.19,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030734,CUST003752,2025-04-07 20:55:17,shipped,35526.44,6604.2,COD,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030735,CUST005049,2025-01-24 22:55:47,cancelled,33687.31,9453.94,UPI,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030736,CUST008999,2025-03-18 15:06:43,shipped,25657.07,805.67,credit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030737,CUST009432,2025-03-21 13:47:47,cancelled,32960.54,7514.81,UPI,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030738,CUST001319,2025-02-14 22:14:48,shipped,23431.57,5896.52,debit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030739,CUST003218,2025-02-09 06:09:19,shipped,39289.04,5402.87,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030740,CUST002294,2025-02-12 08:12:38,cancelled,12604.61,2471.0,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030741,CUST008960,2025-02-26 01:49:07,placed,11832.19,1871.84,net_banking,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030742,CUST001817,2025-01-03 07:54:25,cancelled,21030.41,1463.76,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030743,CUST000614,2025-01-28 23:58:20,placed,8894.08,542.71,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030744,CUST004334,2025-01-30 19:19:54,placed,48871.86,14544.49,net_banking,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030745,CUST001074,2025-02-12 13:10:01,cancelled,23662.85,4563.15,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030746,CUST009115,2025-02-18 08:32:49,refunded,14724.92,4312.67,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030747,CUST006932,2025-02-24 06:00:05,shipped,31116.17,3646.04,net_banking,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030748,CUST003025,2025-03-08 09:31:20,placed,32776.14,2050.2,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030749,CUST001644,2025-03-06 01:16:42,delivered,35289.48,7238.93,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030750,CUST004662,2025-03-04 13:02:40,placed,40881.44,3675.28,debit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030751,CUST005037,2025-04-04 12:34:53,delivered,6272.11,1424.0,UPI,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030752,CUST009364,2025-04-13 13:35:45,placed,6323.8,77.73,credit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030753,CUST004226,2025-03-28 14:23:19,cancelled,44567.28,10186.84,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030754,CUST001142,2025-02-16 03:01:04,delivered,26886.02,2668.3,COD,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030755,CUST007022,2025-02-02 14:02:30,shipped,8739.62,188.93,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030756,CUST002456,2025-03-20 00:06:51,cancelled,38421.94,10555.45,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030757,CUST004540,2025-03-04 12:01:59,unknown,4480.96,1025.83,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030758,CUST006370,2025-02-02 06:41:13,PENDING,23545.57,4744.23,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030759,CUST004883,2025-03-19 12:07:48,cancelled,17495.43,1168.69,COD,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030760,CUST002721,2025-04-10 10:58:13,delivered,1184.45,242.26,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030761,CUST002736,2025-01-18 01:10:56,cancelled,30158.73,6876.23,UPI,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030762,CUST002888,2025-02-09 12:28:47,shipped,22950.24,2153.24,debit_card,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030763,CUST008569,2025-01-02 04:56:35,cancelled,19747.71,1648.49,credit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030764,CUST008647,2025-01-17 07:06:02,refunded,3694.42,123.77,UPI,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030765,CUST002138,2025-01-31 20:54:02,cancelled,23320.95,5279.57,net_banking,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030766,CUST005661,2025-02-02 09:51:55,PENDING,45753.59,6178.83,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030767,CUST006074,2025-03-15 11:45:19,placed,9978.23,2965.74,debit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030768,CUST002369,2025-04-04 09:46:23,cancelled,6812.08,635.29,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030769,CUST006992,2025-04-07 18:24:56,cancelled,18022.94,1216.87,credit_card,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030770,CUST005758,2025-01-13 03:52:33,shipped,8615.14,400.25,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030771,CUST009193,2025-01-27 14:15:56,shipped,43099.07,8314.53,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030772,CUST006669,2025-03-22 03:55:30,PENDING,28691.86,340.14,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030773,CUST008195,2025-03-11 22:06:22,delivered,41678.62,4719.3,credit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030774,CUST004568,2025-04-15 04:44:43,delivered,4336.67,948.94,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030775,CUST002960,2025-01-22 04:13:30,shipped,12790.26,2559.5,net_banking,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030776,CUST009009,2025-01-17 15:48:59,shipped,23076.25,742.75,credit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030777,CUST007344,2025-01-22 23:30:51,shipped,19592.08,4832.85,credit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030778,CUST001692,2025-02-27 21:45:59,delivered,31028.47,8769.46,UPI,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030779,CUST008315,2025-03-07 20:08:05,delivered,39201.56,2551.67,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030780,CUST005657,2025-01-03 04:57:37,cancelled,5804.13,175.56,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030781,CUST006359,2025-02-26 09:34:19,placed,43677.65,11418.76,COD,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030782,CUST000088,2025-03-17 20:29:59,unknown,15525.3,4117.65,credit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030783,CUST002224,2025-02-15 20:02:02,delivered,27852.43,1481.03,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030784,CUST005057,2025-02-27 20:20:38,cancelled,37695.68,11238.98,COD,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030785,CUST006991,2025-03-06 20:32:11,placed,17024.68,3591.57,UPI,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030786,CUST008308,2025-03-05 23:14:30,shipped,21099.5,2862.87,COD,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030787,CUST002586,2025-02-28 16:49:28,delivered,37833.89,7267.73,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030788,CUST007585,2025-01-29 01:29:34,placed,37183.8,899.1,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030789,CUST007608,2025-01-15 23:07:24,placed,10283.62,459.86,UPI,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030790,CUST003889,2025-01-25 15:21:07,cancelled,37311.69,4358.17,COD,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030791,CUST006850,2025-01-29 14:11:02,shipped,4204.72,857.17,net_banking,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030792,CUST001305,2025-02-15 22:29:30,delivered,25893.94,5106.34,debit_card,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030793,CUST004369,2025-03-23 21:03:32,cancelled,40349.1,3127.06,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030794,CUST007514,2025-02-27 04:37:50,placed,11165.11,2355.25,COD,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030795,CUST001790,2025-01-26 12:36:50,refunded,30230.15,7712.42,COD,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030796,CUST004505,2025-03-15 19:00:51,cancelled,9450.23,313.32,debit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030797,CUST000814,2025-03-29 16:43:54,cancelled,40280.12,946.26,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030798,CUST007237,2025-01-23 12:39:43,shipped,31378.58,6286.86,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030799,CUST008036,2025-02-04 08:18:47,placed,46811.09,13387.89,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030800,CUST003957,2025-02-24 21:54:38,PENDING,46964.43,11292.29,credit_card,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030801,,2025-01-10 10:00:22,shipped,2677.45,551.66,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030802,CUST000366,2025-01-11 19:42:47,placed,30935.46,527.16,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030803,CUST005933,2025-01-09 07:54:32,delivered,45816.97,9515.54,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030804,CUST004819,2025-03-30 19:07:31,cancelled,43276.74,9460.88,credit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030805,CUST009836,2025-01-20 13:18:04,cancelled,10275.69,2201.99,net_banking,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030806,CUST002292,2025-03-18 14:09:35,refunded,17874.38,1805.74,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030807,CUST004400,2025-03-23 17:29:45,unknown,9013.79,855.24,COD,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030808,CUST000903,2025-02-28 00:45:56,shipped,48237.08,4902.24,COD,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030809,CUST004659,2025-03-14 22:27:04,delivered,8907.64,1500.54,credit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030810,CUST000543,2025-03-19 12:07:15,placed,49891.79,11783.14,net_banking,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
ORD00030811,CUST009604,2025-02-11 21:26:41,placed,42623.47,6342.85,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07
