order_id,customer_id,order_date,status,total_amount,discount_amount,payment_method,warehouse_id,region,load_ts,bronze_ingestion_timestamp,source_file_name,load_date,quarantine_reason
ORD00029001,,2025-03-16 10:33:33,unknown,36569.58,10312.62,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029101,,2025-01-24 04:11:34,cancelled,6767.55,1571.29,UPI,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029201,,2025-02-25 04:45:28,unknown,18078.39,1212.54,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029301,,2025-01-04 21:56:07,placed,12269.28,66.96,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029401,,2025-01-30 08:33:28,shipped,34966.58,10153.36,credit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029501,,2025-03-04 20:05:47,shipped,18570.51,1969.53,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029601,,2025-01-02 23:19:17,delivered,29457.64,6523.85,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029701,,2025-03-25 10:38:04,refunded,48281.46,12974.09,UPI,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029801,,2025-01-08 00:01:12,refunded,31281.15,7796.84,credit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00029901,,2025-03-06 00:12:49,placed,40149.03,6123.04,net_banking,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030001,,2025-03-11 08:45:31,delivered,30211.08,5952.22,debit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030101,,2025-03-04 00:59:18,placed,21664.49,6034.97,net_banking,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030201,,2025-03-15 12:59:49,placed,36919.02,9880.1,net_banking,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030301,,2025-01-24 04:18:02,cancelled,26472.02,5972.34,credit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030401,,2025-02-19 21:17:35,delivered,2887.99,394.09,credit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030501,,2025-02-26 14:04:46,refunded,12169.6,1669.37,COD,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030601,,2025-02-18 16:44:28,PENDING,4520.64,324.05,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030701,,2025-01-30 06:01:13,placed,7126.92,518.65,COD,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030801,,2025-01-10 10:00:22,shipped,2677.45,551.66,credit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00030901,,2025-01-16 17:03:45,delivered,47147.55,8716.15,net_banking,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031001,,2025-01-06 03:03:47,cancelled,28797.09,3251.4,net_banking,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031101,,2025-01-17 22:24:20,placed,7859.08,1173.69,UPI,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031201,,2025-02-18 20:02:42,delivered,30688.59,2566.08,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031301,,2025-03-14 08:35:04,shipped,38514.94,8088.24,net_banking,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031401,,2025-01-10 00:16:16,unknown,39471.46,67.46,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031501,,2025-03-22 23:03:31,delivered,40973.5,7906.85,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031601,,2025-04-13 11:32:34,PENDING,12944.22,2006.43,debit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031701,,2025-03-04 03:44:16,delivered,13514.8,1716.12,UPI,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031801,,2025-01-22 07:29:15,delivered,49690.22,4926.34,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00031901,,2025-04-04 03:47:36,cancelled,40980.82,10813.32,debit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032001,,2025-01-07 20:07:45,shipped,6201.89,1468.78,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032101,,2025-03-23 04:38:16,cancelled,23250.65,6225.43,COD,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032201,,2025-02-24 07:06:30,refunded,10046.54,276.1,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032301,,2025-03-04 07:27:24,placed,6928.99,1778.22,net_banking,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032401,,2025-01-17 20:15:16,shipped,27947.57,3335.51,COD,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032501,,2025-01-11 04:13:29,shipped,8838.44,2151.38,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032601,,2025-02-07 02:44:25,cancelled,14519.74,3377.28,debit_card,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032701,,2025-04-08 19:49:33,cancelled,24866.6,5038.38,net_banking,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032801,,2025-03-20 16:09:22,delivered,27768.57,210.19,UPI,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00032901,,2025-01-05 14:31:06,PENDING,16252.94,2503.66,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033001,,2025-02-05 13:16:26,cancelled,25884.18,1491.31,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033101,,2025-01-24 23:34:35,cancelled,46346.12,12357.23,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033201,,2025-02-07 19:31:50,refunded,40339.32,3397.98,COD,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033301,,2025-03-12 13:32:56,cancelled,49523.52,4682.35,COD,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033401,,2025-03-14 00:44:13,delivered,9198.57,1543.77,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033501,,2025-02-02 05:23:31,cancelled,41426.2,4718.33,UPI,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033601,,2025-04-12 21:21:17,delivered,40517.03,1081.17,credit_card,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033701,,2025-03-11 19:24:19,PENDING,12369.85,1371.78,net_banking,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033801,,2025-02-24 11:38:47,delivered,10379.45,346.96,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00033901,,2025-02-25 15:55:20,unknown,2194.44,60.19,credit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034001,,2025-02-26 12:30:40,PENDING,15227.03,4391.99,debit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034101,,2025-03-12 06:38:55,PENDING,30035.57,4291.66,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034201,,2025-04-10 13:27:33,delivered,20962.03,972.9,debit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034301,,2025-02-15 11:29:18,placed,36290.37,877.18,debit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034401,,2025-03-30 04:44:08,delivered,2741.9,279.35,UPI,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034501,,2025-04-08 13:37:13,cancelled,48760.54,8001.39,COD,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034601,,2025-04-12 14:02:13,cancelled,567.55,9.46,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034701,,2025-03-03 23:21:54,shipped,2775.81,597.23,debit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034801,,2025-02-19 18:00:27,cancelled,14257.16,972.7,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00034901,,2025-04-01 06:15:57,cancelled,24425.42,4181.32,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035001,,2025-03-27 00:01:49,unknown,6702.79,1249.98,net_banking,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035101,,2025-04-02 15:14:53,placed,16775.8,1475.06,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035201,,2025-01-18 10:37:03,delivered,35999.18,9469.5,UPI,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035301,,2025-02-10 00:29:49,cancelled,28098.46,557.48,net_banking,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035401,,2025-03-20 02:17:34,placed,46190.55,3472.67,debit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035501,,2025-02-22 09:01:09,placed,4606.22,1303.93,credit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035601,,2025-01-07 21:32:57,delivered,12298.98,470.21,net_banking,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035701,,2025-02-11 12:43:01,delivered,2599.84,87.86,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035801,,2025-03-07 00:20:29,placed,35365.04,5147.69,COD,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00035901,,2025-03-18 13:21:29,shipped,6891.54,1863.15,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036001,,2025-03-30 01:09:38,refunded,7649.59,1952.92,COD,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036101,,2025-04-04 11:45:07,refunded,33357.9,2644.39,net_banking,WH-DEL,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036201,,2025-02-18 04:22:41,refunded,16978.78,3344.24,net_banking,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036301,,2025-02-13 10:10:55,delivered,37469.88,8729.28,debit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036401,,2025-02-03 04:12:07,cancelled,47564.73,3435.89,UPI,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036501,,2025-02-14 22:24:56,unknown,24344.96,5210.84,credit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036601,,2025-02-13 13:29:28,placed,10641.99,2928.52,credit_card,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036701,,2025-01-18 10:23:43,unknown,42079.76,2169.63,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036801,,2025-02-14 23:55:15,refunded,659.44,42.36,COD,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00036901,,2025-03-20 15:50:16,cancelled,37571.84,10906.8,debit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037001,,2025-03-26 04:04:00,placed,26473.77,1553.97,UPI,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037101,,2025-01-21 01:51:23,delivered,28175.47,2141.64,COD,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037201,,2025-03-07 14:04:33,refunded,36360.3,6456.0,net_banking,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037301,,2025-01-18 06:36:16,delivered,2664.32,621.13,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037401,,2025-02-12 11:24:56,delivered,44442.78,400.74,debit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037501,,2025-02-25 20:45:42,shipped,13764.56,906.86,UPI,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037601,,2025-03-24 20:50:56,refunded,20985.26,3785.7,UPI,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037701,,2025-02-23 19:31:47,unknown,38554.54,9353.18,debit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037801,,2025-03-25 19:22:44,unknown,2693.94,60.21,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00037901,,2025-01-22 05:20:15,cancelled,47860.38,6283.13,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038001,,2025-01-12 09:19:45,unknown,22611.31,1869.71,UPI,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038101,,2025-04-11 12:19:59,placed,29055.99,8525.27,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038201,,2025-02-08 10:16:11,delivered,5794.61,949.82,credit_card,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038301,,2025-01-09 17:12:18,cancelled,22997.57,3406.7,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038401,,2025-01-05 06:55:09,placed,37670.21,5213.48,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038501,,2025-03-23 11:04:47,shipped,34071.64,1481.09,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038601,,2025-03-09 01:08:52,cancelled,7316.31,683.59,credit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038701,,2025-03-24 06:57:53,delivered,7711.17,1657.33,debit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038801,,2025-03-14 22:55:38,placed,32933.58,2634.32,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00038901,,2025-01-09 15:26:42,cancelled,48124.27,7181.53,COD,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039001,,2025-03-25 10:47:54,PENDING,40210.05,4747.64,COD,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039101,,2025-04-01 03:44:05,delivered,43758.71,2376.28,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039201,,2025-03-10 05:33:18,cancelled,25875.85,3945.6,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039301,,2025-02-02 04:05:54,unknown,5851.44,667.06,debit_card,WH-CHE,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039401,,2025-02-13 00:19:18,shipped,4055.8,457.65,net_banking,WH-HYD,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039501,,2025-02-15 22:46:22,cancelled,31103.75,975.17,credit_card,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039601,,2025-03-05 07:24:25,refunded,6979.5,1678.79,COD,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039701,,2025-04-16 03:01:53,placed,31298.22,6653.5,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039801,,2025-01-17 20:45:38,PENDING,6099.94,1546.1,debit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00039901,,2025-02-26 10:57:21,delivered,1566.69,433.52,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040001,,2025-02-12 03:30:28,shipped,30447.18,7047.33,net_banking,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040101,,2025-02-17 16:42:47,unknown,3374.81,506.16,debit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040201,,2025-04-05 07:04:59,shipped,42147.82,6949.2,debit_card,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040301,,2025-04-16 12:25:49,shipped,45845.65,13714.3,COD,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040401,,2025-03-24 11:58:02,PENDING,19176.3,4700.17,net_banking,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040501,,2025-03-18 02:47:40,unknown,34574.69,8466.44,COD,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040601,,2025-02-26 03:34:35,cancelled,43857.5,8339.78,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040701,,2025-03-17 07:47:11,unknown,21745.13,6004.97,net_banking,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040801,,2025-04-05 13:47:41,cancelled,18329.84,1020.06,COD,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00040901,,2025-02-09 04:39:34,cancelled,45189.91,11126.73,debit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041001,,2025-01-18 10:42:33,unknown,21942.41,838.06,COD,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041101,,2025-01-25 11:13:59,cancelled,24588.37,1670.79,COD,WH-HYD,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041201,,2025-03-08 10:48:04,placed,41064.38,12306.12,credit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041301,,2025-04-15 03:13:42,shipped,29685.21,6188.46,credit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041401,,2025-01-03 01:39:55,delivered,5309.64,823.56,debit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041501,,2025-02-25 21:06:21,unknown,47303.45,4652.52,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041601,,2025-03-26 16:15:17,shipped,6021.82,1531.46,COD,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041701,,2025-03-19 07:05:43,cancelled,48496.28,1497.39,net_banking,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041801,,2025-02-21 18:42:09,shipped,4850.43,402.0,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00041901,,2025-03-19 19:46:36,shipped,19033.73,3840.24,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042001,,2025-03-26 19:01:31,delivered,44507.52,4703.33,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042101,,2025-02-15 16:15:04,shipped,24288.8,5029.89,credit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042201,,2025-04-16 12:53:57,placed,3229.58,444.08,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042301,,2025-01-25 16:12:52,shipped,7603.71,1335.18,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042401,,2025-01-15 00:05:39,shipped,45892.3,2064.18,debit_card,WH-BLR,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042501,,2025-02-02 09:06:15,cancelled,7872.93,2213.25,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042601,,2025-03-18 09:47:16,placed,19498.21,1281.45,debit_card,WH-CHE,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042701,,2025-03-17 02:57:54,placed,46211.97,7619.09,UPI,WH-HYD,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042801,,2025-01-17 02:49:30,cancelled,21005.16,3577.22,net_banking,WH-CHE,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00042901,,2025-03-14 05:26:11,delivered,29651.9,6592.44,credit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043001,,2025-01-02 02:37:16,delivered,18233.84,2328.27,COD,WH-DEL,West,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043101,,2025-03-15 07:47:09,shipped,8324.15,2329.64,net_banking,WH-MUM,North,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043201,,2025-04-13 00:12:03,unknown,11270.19,1366.49,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043301,,2025-01-05 16:16:42,PENDING,40723.29,7228.07,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
ORD00043401,,2025-04-11 22:42:30,delivered,21699.41,3801.04,UPI,WH-DEL,South,2025-04-17 06:00:00,2026-08-07 20:10:16,orders.csv,2026-08-07,Missing customer_id
